candidate_pair_id,left_source_system,left_record_id,left_business_name,right_source_system,right_record_id,right_business_name,pin_code,match_score,decision,name_score,address_score,identifier_score,phone_score,same_entity_ground_truth,explanation
PAIR-000285,GST,GST-KA-BLRU-2019-000080,M/S Mysore Fashions Enterprises,FACTORY,KFBIS-FAC-BLRU-2023-000053,Mysore Fashions Entp,560064,84,HUMAN_REVIEW,85.1,100,95,0,True,requires human review: high name similarity (85.1); similar address/PIN (100); strong hashed PAN/GSTIN/Udyam match
PAIR-000474,FACTORY,KFBIS-FAC-BLRU-2019-000009,Navya Devices Co,UDYAM,UDYAM-KR-BLRU-2016-000011,NAVYA DEVICES CO,560068|560058,65,HUMAN_REVIEW,100.0,100,0,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); no shared identifier available; same phone number
PAIR-000475,GST,GST-KA-BLRU-2021-000097,Kaveri Cargo Solutions,UDYAM,UDYAM-KR-BLRU-2024-000063,Kaveri Cargo Solutions,560058|560078,65,HUMAN_REVIEW,100.0,100,0,100,True,requires human review: high name similarity (100.0); similar address/PIN (100); no shared identifier available; same phone number
PAIR-000476,FACTORY,KFBIS-FAC-BLRU-2019-000115,M/S Sidhi Entp,BBMP,BBMP-TL-YELA-2022-000101,Siddhi Enterprises,560064,65,HUMAN_REVIEW,71.4,100,25,100,True,requires human review: medium name similarity (71.4); similar address/PIN (100); same phone number
PAIR-000477,BBMP,BBMP-TL-BOMM-2015-000001,Siddhi Cafe Industries,LABOUR,LAB-KA-BLRU-2016-000003,Siddhi Cafe Industries,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000478,KSPCB,PCB/BLRR/CTE/2019/00005,Srinidhi Trans Works,GST,GST-KA-BLRR-2025-000006,M/S Srinidhi Trans Works,562114,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000479,SHOP,KAR-SHOP-BLRU-2022-000007,Ganesh Dine LLP,BBMP,BBMP-TL-SOUT-2016-000002,M/S Ganesh Dine LLP,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000480,FACTORY,KFBIS-FAC-MYS-2019-000005,Naveen Systems Pvt Ltd,UDYAM,UDYAM-KR-MYS-2020-000007,Naveen Systems Pvt. Ltd.,570001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000481,SHOP,KAR-SHOP-BLRR-2016-000011,Nandi Trans Solutions,LABOUR,LAB-KA-BLRR-2018-000007,Nandi Trans Solutions,561203,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000482,BBMP,BBMP-TL-BENG-2020-000006,Mysore Cafe Traders,LABOUR,LAB-KA-BLRR-2019-000008,M/S Mysore Cafe Traders,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000483,LABOUR,LAB-KA-BLRR-2019-000008,M/S Mysore Cafe Traders,GST,GST-KA-BLRR-2017-000012,Mysore Cafe Traders,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000484,LABOUR,LAB-KA-MYS-2024-000010,Ravi Plastics Works,KSPCB,PCB/MYS/CTE/2021/00011,Ravi Plastics Works,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000485,SHOP,KAR-SHOP-BLRU-2018-000016,Sree Solutions,LABOUR,LAB-KA-BLRU-2015-000012,M/S Sree Solutions,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000486,SHOP,KAR-SHOP-MYS-2025-000019,Bangalore Solutions,BBMP,BBMP-TL-NORT-2025-000010,Bangalore Solutions,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000487,SHOP,KAR-SHOP-MYS-2021-000023,Deccan Industries,LABOUR,LAB-KA-MYS-2021-000018,Deccan Industries,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000488,GST,GST-KA-BLRU-2024-000027,Kaveri Components Pvt Ltd,KSPCB,PCB/BLRU/CTO/2020/00014,M/S Kaveri Components Pvt Ltd,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000489,KSPCB,PCB/BLRU/CTO/2020/00014,M/S Kaveri Components Pvt Ltd,UDYAM,UDYAM-KR-BLRU-2025-000019,M/S KAVERI COMPONENTS PVT. LTD.,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000490,UDYAM,UDYAM-KR-BLRU-2025-000019,M/S KAVERI COMPONENTS PVT. LTD.,SHOP,KAR-SHOP-BLRU-2022-000024,Kaveri Components Pvt. Ltd.,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000491,GST,GST-KA-BLRU-2024-000027,Kaveri Components Pvt Ltd,SHOP,KAR-SHOP-BLRU-2022-000024,Kaveri Components Pvt. Ltd.,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000492,GST,GST-KA-TUM-2015-000028,NANDI STORES LLP,LABOUR,LAB-KA-TUM-2020-000019,M/S Nandi Stores LLP,572101,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000493,SHOP,KAR-SHOP-MYS-2025-000029,M/S Aditya Circuits Works,BBMP,BBMP-TL-NORT-2025-000013,Aditya Circuits Works,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000494,UDYAM,UDYAM-KR-MYS-2021-000021,Aditya Circuits Works,BBMP,BBMP-TL-NORT-2025-000013,Aditya Circuits Works,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000495,GST,GST-KA-MYS-2024-000034,M/S Aarohi Solutions,UDYAM,UDYAM-KR-MYS-2017-000023,Aarohi Solutions,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000496,SHOP,KAR-SHOP-TUM-2017-000031,Bangalore Garments Solutions,BBMP,BBMP-TL-TUMA-2019-000015,Bangalore Garments Solutions,572106,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000497,BBMP,BBMP-TL-TUMA-2019-000015,Bangalore Garments Solutions,UDYAM,UDYAM-KR-TUM-2025-000024,Bangalore Garments Solutions,572106,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000498,UDYAM,UDYAM-KR-TUM-2025-000024,Bangalore Garments Solutions,GST,GST-KA-TUM-2019-000035,Bangalore Garments Solutions,572106,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000499,SHOP,KAR-SHOP-TUM-2017-000031,Bangalore Garments Solutions,FACTORY,KFBIS-FAC-TUM-2018-000020,Bangalore Garments Solutions,572106,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000500,KSPCB,PCB/BLRU/CTO/2021/00019,Varun Enterprises,SHOP,KAR-SHOP-BLRU-2025-000036,M/S Varun Enterprises,560076,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000501,LABOUR,LAB-KA-BLRU-2023-000026,Naveen Company,SHOP,KAR-SHOP-BLRU-2019-000037,M/S Naveen Company,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000502,KSPCB,PCB/BLRU/CTO/2017/00020,Harsha Packaging Enterprises,SHOP,KAR-SHOP-BLRU-2021-000038,Harsha Packaging Enterprises,560059,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000503,GST,GST-KA-BLRU-2020-000042,Srinidhi Milling Traders,KSPCB,PCB/BLRU/CTE/2018/00021,M/S Srinidhi Milling Traders,560037,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000504,KSPCB,PCB/BLRU/CTE/2018/00021,M/S Srinidhi Milling Traders,UDYAM,UDYAM-KR-BLRU-2021-000031,SRINIDHI MILLING TRADERS,560037,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000505,SHOP,KAR-SHOP-BLRU-2022-000040,Bharath Machining Company,KSPCB,PCB/BLRU/CTO/2018/00022,Bharath Machining Co,560059,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000506,SHOP,KAR-SHOP-BLRU-2015-000041,Bharath Graphics Solutions,GST,GST-KA-BLRU-2016-000044,BHARATH GRAPHICS SOLUTIONS,560078,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000507,FACTORY,KFBIS-FAC-MYS-2018-000025,M/S Prakruthi Electronics Industries,SHOP,KAR-SHOP-MYS-2016-000042,M/S Prakruthi Electronics Industries,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000508,KSPCB,PCB/BLRU/CTO/2017/00023,Siddhi Systems LLP,SHOP,KAR-SHOP-BLRU-2019-000043,M/S Siddhi Systems LLP,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000509,BBMP,BBMP-TL-SOUT-2020-000018,Bangalore Apparels Company,FACTORY,KFBIS-FAC-MYS-2019-000026,Bangalore Apparels Company,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000510,FACTORY,KFBIS-FAC-MYS-2019-000026,Bangalore Apparels Company,GST,GST-KA-MYS-2024-000047,Bangalore Apparels Company,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000511,UDYAM,UDYAM-KR-BLRU-2017-000036,VEDA DEVICES CO,LABOUR,LAB-KA-BLRU-2020-000032,M/S Veda Devices Co,560034,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000512,LABOUR,LAB-KA-BLRU-2020-000032,M/S Veda Devices Co,FACTORY,KFBIS-FAC-BLRU-2023-000030,M/S Veda Devices Co,560034,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000513,FACTORY,KFBIS-FAC-BLRU-2023-000030,M/S Veda Devices Co,KSPCB,PCB/BLRU/CTO/2025/00027,Veda Devices Co,560034,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000514,SHOP,KAR-SHOP-BLRU-2017-000047,Sree Dine Co,BBMP,BBMP-TL-BOMM-2016-000021,Sree Dine Co,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000515,BBMP,BBMP-TL-BOMM-2016-000021,Sree Dine Co,LABOUR,LAB-KA-BLRU-2018-000033,Sree Dine Co,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000516,SHOP,KAR-SHOP-BLRU-2017-000050,Sri Spices Solutions,GST,GST-KA-BLRU-2016-000054,Sri Spices Solutions,560001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000517,FACTORY,KFBIS-FAC-BLRU-2019-000032,Siddhi Bakery LLP,GST,GST-KA-BLRU-2020-000056,SIDDHI BAKERY LLP,560076,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000518,KSPCB,PCB/BLRU/CTE/2019/00031,Kaveri Labels Traders,BBMP,BBMP-TL-SOUT-2022-000024,M/S Kaveri Labels Traders,560085,64,HUMAN_REVIEW,100.0,99.5,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (99.5)
PAIR-000519,FACTORY,KFBIS-FAC-BLRU-2017-000037,Meghana Coatings Traders,LABOUR,LAB-KA-BLRU-2018-000037,Meghana Coatings Traders,560068,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000520,SHOP,KAR-SHOP-BLRU-2024-000057,Meghana Wear Traders,FACTORY,KFBIS-FAC-BLRU-2022-000038,Meghana Wear Traders,560058,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000521,GST,GST-KA-BLRU-2015-000062,M/S Meghana Wear Traders,UDYAM,UDYAM-KR-BLRU-2023-000041,Meghana Wear Traders,560058,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000522,GST,GST-KA-MYS-2018-000064,Mysore Works,SHOP,KAR-SHOP-MYS-2016-000060,Mysore Works,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000523,SHOP,KAR-SHOP-MYS-2016-000060,Mysore Works,UDYAM,UDYAM-KR-MYS-2018-000044,M/S Mysore Works,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000524,LABOUR,LAB-KA-BLRU-2019-000040,Kaveri Labs Pvt. Ltd.,FACTORY,KFBIS-FAC-BLRU-2017-000042,M/S Kaveri Labs Pvt Ltd,560037,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000525,FACTORY,KFBIS-FAC-BLRU-2017-000042,M/S Kaveri Labs Pvt Ltd,KSPCB,PCB/BLRU/CTO/2023/00036,M/S Kaveri Labs Pvt Ltd,560037,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000526,GST,GST-KA-TUM-2022-000065,BANGALORE CO,BBMP,BBMP-TL-TUMA-2016-000028,Bangalore Co,572106,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000527,BBMP,BBMP-TL-SOUT-2018-000029,M/S Bharath Biryani Pvt Ltd,KSPCB,PCB/BLRU/CTE/2025/00037,M/S Bharath Biryani Pvt Ltd,560076,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000528,FACTORY,KFBIS-FAC-MYS-2023-000043,M/S Bangalore Works,LABOUR,LAB-KA-MYS-2016-000041,Bangalore Works,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000529,LABOUR,LAB-KA-BLRU-2020-000042,M/S Bharath Tech Associates,UDYAM,UDYAM-KR-BLRU-2023-000045,BHARATH TECH ASSOCIATES,560029,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000530,FACTORY,KFBIS-FAC-BLRU-2015-000044,Bharath Tech Associates,UDYAM,UDYAM-KR-BLRU-2023-000045,BHARATH TECH ASSOCIATES,560029,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000531,FACTORY,KFBIS-FAC-BLRU-2017-000045,Sharma Stitch Enterprises,BBMP,BBMP-TL-DASA-2016-000030,M/S Sharma Stitch Enterprises,560058,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000532,BBMP,BBMP-TL-SOUT-2019-000033,M/S Sharma Biryani Pvt. Ltd.,LABOUR,LAB-KA-BLRU-2021-000044,Sharma Biryani Pvt Ltd,560068,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000533,SHOP,KAR-SHOP-MYS-2023-000067,M/S Ananya Devices Solutions,FACTORY,KFBIS-FAC-MYS-2024-000048,Ananya Devices Solutions,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000534,GST,GST-KA-MYS-2017-000072,M/S Ananya Devices Solutions,BBMP,BBMP-TL-NORT-2025-000034,Ananya Devices Solutions,570016,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000535,SHOP,KAR-SHOP-BLRU-2025-000068,Ganesh Works,KSPCB,PCB/BLRU/CTE/2019/00041,Ganesh Works,560029,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000536,BBMP,BBMP-TL-EAST-2019-000037,Srinidhi Traders,KSPCB,PCB/BLRU/CTE/2020/00042,Srinidhi Traders,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000537,SHOP,KAR-SHOP-BLRU-2018-000070,Srinidhi Enterprises,FACTORY,KFBIS-FAC-BLRU-2022-000050,Srinidhi Enterprises,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000538,FACTORY,KFBIS-FAC-BLRU-2022-000050,Srinidhi Enterprises,LABOUR,LAB-KA-BLRU-2021-000046,Srinidhi Enterprises,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000539,SHOP,KAR-SHOP-BLRU-2018-000070,Srinidhi Enterprises,KSPCB,PCB/BLRU/CTO/2022/00043,M/S Srinidhi Enterprises,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000540,GST,GST-KA-BLRU-2020-000078,M/S Navya Printers Traders,SHOP,KAR-SHOP-BLRU-2019-000072,Navya Printers Traders,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000541,SHOP,KAR-SHOP-BLRU-2019-000072,Navya Printers Traders,KSPCB,PCB/BLRU/CTE/2021/00045,Navya Printers Traders,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000542,FACTORY,KFBIS-FAC-BLRU-2022-000052,Kaveri Pvt Ltd,KSPCB,PCB/BLRU/CTO/2022/00046,Kaveri Pvt Ltd,560029,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000543,FACTORY,KFBIS-FAC-TUM-2019-000054,Bangalore Packaging Works,LABOUR,LAB-KA-TUM-2019-000053,Bangalore Packaging Works,572101,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000544,GST,GST-KA-TUM-2023-000081,Bangalore Packaging Works,LABOUR,LAB-KA-TUM-2019-000053,Bangalore Packaging Works,572101,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000545,KSPCB,PCB/BLRU/CTE/2021/00048,Sharma Chem LLP,LABOUR,LAB-KA-BLRU-2022-000054,Sharma Chem LLP,560085,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000546,UDYAM,UDYAM-KR-BLRU-2018-000055,Naveen Polymers Solutions,LABOUR,LAB-KA-BLRU-2024-000055,M/S Naveen Polymers Solutions,560102,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000547,KSPCB,PCB/BLRU/CTE/2023/00051,Harsha Tools Associates,LABOUR,LAB-KA-BLRU-2025-000056,Harsha Tools Associates,560001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000548,LABOUR,LAB-KA-BLRU-2025-000056,Harsha Tools Associates,FACTORY,KFBIS-FAC-BLRU-2022-000058,Harsha Tools Associates,560001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000549,FACTORY,KFBIS-FAC-BLRU-2023-000059,Nandi Bakery Pvt Ltd,GST,GST-KA-BLRU-2016-000084,Nandi Bakery Pvt Ltd,560058,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000550,GST,GST-KA-BLRU-2016-000084,Nandi Bakery Pvt Ltd,BBMP,BBMP-TL-DASA-2015-000041,Nandi Bakery Pvt. Ltd.,560058,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000551,SHOP,KAR-SHOP-BLRU-2016-000076,Bangalore Care Works,GST,GST-KA-BLRU-2015-000085,M/S BANGALORE CARE WORKS,560076,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000552,UDYAM,UDYAM-KR-BLRU-2022-000057,M/S Prakruthi Packaging Industries,GST,GST-KA-BLRU-2025-000086,PRAKRUTHI PACKAGING INDUSTRIES,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000553,GST,GST-KA-BLRR-2022-000089,Aarohi Medical Works,FACTORY,KFBIS-FAC-BLRR-2016-000062,Aarohi Medical Works,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000554,SHOP,KAR-SHOP-BLRR-2016-000079,M/S Aarohi Medical Works,FACTORY,KFBIS-FAC-BLRR-2016-000062,Aarohi Medical Works,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000555,FACTORY,KFBIS-FAC-BLRU-2018-000066,Navya Snacks Industries,LABOUR,LAB-KA-BLRU-2017-000060,Navya Snacks Industries,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000556,LABOUR,LAB-KA-BLRU-2017-000060,Navya Snacks Industries,UDYAM,UDYAM-KR-BLRU-2018-000061,NAVYA SNACKS INDUSTRIES,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000557,UDYAM,UDYAM-KR-BLRU-2018-000061,NAVYA SNACKS INDUSTRIES,SHOP,KAR-SHOP-BLRU-2015-000084,M/S Navya Snacks Industries,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000558,SHOP,KAR-SHOP-BLRU-2015-000084,M/S Navya Snacks Industries,GST,GST-KA-BLRU-2025-000092,Navya Snacks Industries,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000559,GST,GST-KA-MYS-2021-000093,SAHANA GARMENTS COMPANY,SHOP,KAR-SHOP-MYS-2018-000085,Sahana Garments Co,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000560,SHOP,KAR-SHOP-MYS-2018-000085,Sahana Garments Co,LABOUR,LAB-KA-MYS-2015-000061,M/S Sahana Garments Company,570018,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000561,BBMP,BBMP-TL-EAST-2020-000046,Sri Devices LLP,UDYAM,UDYAM-KR-BLRU-2015-000062,M/S Sri Devices LLP,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000562,BBMP,BBMP-TL-EAST-2020-000046,Sri Devices LLP,GST,GST-KA-BLRU-2021-000096,M/S Sri Devices LLP,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000563,KSPCB,PCB/MYS/CTE/2017/00059,Sri Moulding Works,SHOP,KAR-SHOP-MYS-2021-000089,Sri Moulding Works,570001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000564,SHOP,KAR-SHOP-MYS-2021-000089,Sri Moulding Works,FACTORY,KFBIS-FAC-MYS-2025-000067,M/S Sri Moulding Works,570001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000565,FACTORY,KFBIS-FAC-MYS-2025-000067,M/S Sri Moulding Works,GST,GST-KA-MYS-2019-000099,M/S Sri Moulding Works,570001,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000566,GST,GST-KA-BLRU-2017-000100,M/S Udupi Logistics Company,LABOUR,LAB-KA-BLRU-2025-000064,Udupi Logistics Company,560043,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000567,LABOUR,LAB-KA-BLRR-2018-000065,Kaveri Textiles Enterprises,SHOP,KAR-SHOP-BLRR-2020-000090,M/S Kaveri Textiles Enterprises,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000568,SHOP,KAR-SHOP-BLRR-2020-000090,M/S Kaveri Textiles Enterprises,GST,GST-KA-BLRR-2017-000101,M/S Kaveri Textiles Enterprises,562110,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000569,FACTORY,KFBIS-FAC-BLRU-2017-000069,Aarohi Bakery Industries,BBMP,BBMP-TL-YELA-2019-000048,Aarohi Bakery Industries,560064,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000570,GST,GST-KA-BLRU-2024-000103,OMKAR AGRO CO,UDYAM,UDYAM-KR-BLRU-2020-000066,OMKAR AGRO CO,560100,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000571,UDYAM,UDYAM-KR-BLRU-2022-000067,Omkar Agro Company,SHOP,KAR-SHOP-BLRU-2017-000094,Omkar Agro Company,560068,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
PAIR-000572,SHOP,KAR-SHOP-BLRR-2024-000095,Lakshmi Pharma Works,BBMP,BBMP-TL-BENG-2019-000051,Lakshmi Pharma Works,562157,64,HUMAN_REVIEW,100.0,100,25,0,True,requires human review: high name similarity (100.0); similar address/PIN (100)
