ubid,source_system,source_record_id,link_type,link_confidence,linked_at,entity_id_ground_truth
KA-BLRU-560102-000121,BBMP,BBMP-TL-BOMM-2025-000043,AUTO_LINK,99,2026-03-21,ENT-00121
KA-BLRU-560102-000121,FACTORY,KFBIS-FAC-BLRU-2020-000063,AUTO_LINK,99,2026-05-04,ENT-00121
KA-BLRU-560102-000121,GST,GST-KA-BLRU-2020-000090,AUTO_LINK,99,2026-04-09,ENT-00121
KA-BLRU-560102-000121,SHOP,KAR-SHOP-BLRU-2016-000080,AUTO_LINK,99,2026-04-04,ENT-00121
KA-BLRU-560076-000122,FACTORY,KFBIS-FAC-BLRU-2018-000064,AUTO_LINK,99,2026-05-02,ENT-00122
KA-BLRU-560076-000122,LABOUR,LAB-KA-BLRU-2019-000058,AUTO_LINK,99,2026-04-01,ENT-00122
KA-BLRU-560076-000122,SHOP,KAR-SHOP-BLRU-2022-000081,AUTO_LINK,99,2026-04-11,ENT-00122
KA-BLRU-560076-000122,UDYAM,UDYAM-KR-BLRU-2024-000059,AUTO_LINK,99,2026-04-22,ENT-00122
KA-BLRU-560024-000123,BBMP,BBMP-TL-YELA-2020-000044,HUMAN_APPROVED,82,2026-04-07,ENT-00123
KA-BLRU-560024-000123,GST,GST-KA-BLRU-2017-000091,HUMAN_APPROVED,82,2026-04-14,ENT-00123
KA-BLRU-560024-000123,KSPCB,PCB/BLRU/CTE/2022/00054,HUMAN_APPROVED,82,2026-04-06,ENT-00123
KA-BLRU-560024-000123,SHOP,KAR-SHOP-BLRU-2020-000082,HUMAN_APPROVED,82,2026-03-21,ENT-00123
KA-BLRU-560059-000124,FACTORY,KFBIS-FAC-BLRU-2024-000065,AUTO_LINK,87,2026-04-23,ENT-00124
KA-BLRU-560059-000124,KSPCB,PCB/BLRU/CTE/2023/00055,AUTO_LINK,87,2026-04-25,ENT-00124
KA-BLRU-560059-000124,LABOUR,LAB-KA-BLRU-2022-000059,AUTO_LINK,87,2026-04-28,ENT-00124
KA-BLRU-560059-000124,SHOP,KAR-SHOP-BLRU-2023-000083,AUTO_LINK,87,2026-03-26,ENT-00124
KA-BLRU-560059-000124,UDYAM,UDYAM-KR-BLRU-2024-000060,AUTO_LINK,87,2026-04-10,ENT-00124
KA-BLRU-560100-000125,FACTORY,KFBIS-FAC-BLRU-2018-000066,AUTO_LINK,99,2026-03-22,ENT-00125
KA-BLRU-560100-000125,GST,GST-KA-BLRU-2025-000092,AUTO_LINK,99,2026-04-09,ENT-00125
KA-BLRU-560100-000125,LABOUR,LAB-KA-BLRU-2017-000060,AUTO_LINK,99,2026-05-01,ENT-00125
KA-BLRU-560100-000125,SHOP,KAR-SHOP-BLRU-2015-000084,AUTO_LINK,99,2026-04-16,ENT-00125
KA-BLRU-560100-000125,UDYAM,UDYAM-KR-BLRU-2018-000061,AUTO_LINK,99,2026-04-07,ENT-00125
KA-MYS-570018-000126,GST,GST-KA-MYS-2021-000093,HUMAN_APPROVED,77,2026-04-23,ENT-00126
KA-MYS-570018-000126,LABOUR,LAB-KA-MYS-2015-000061,HUMAN_APPROVED,77,2026-04-10,ENT-00126
KA-MYS-570018-000126,SHOP,KAR-SHOP-MYS-2018-000085,HUMAN_APPROVED,77,2026-03-23,ENT-00126
KA-MYS-570016-000127,GST,GST-KA-MYS-2025-000094,AUTO_LINK,89,2026-04-13,ENT-00127
KA-MYS-570016-000127,KSPCB,PCB/MYS/CTO/2020/00056,AUTO_LINK,89,2026-03-25,ENT-00127
KA-MYS-570016-000127,LABOUR,LAB-KA-MYS-2020-000062,AUTO_LINK,89,2026-04-15,ENT-00127
KA-BLRR-562110-000128,BBMP,BBMP-TL-BENG-2022-000045,AUTO_LINK,99,2026-04-27,ENT-00128
KA-BLRR-562110-000128,GST,GST-KA-BLRR-2018-000095,AUTO_LINK,99,2026-03-24,ENT-00128
KA-BLRR-562110-000128,LABOUR,LAB-KA-BLRR-2016-000063,AUTO_LINK,99,2026-04-26,ENT-00128
KA-BLRR-562110-000128,SHOP,KAR-SHOP-BLRR-2021-000086,AUTO_LINK,99,2026-03-31,ENT-00128
KA-BLRU-560043-000129,BBMP,BBMP-TL-EAST-2020-000046,HUMAN_APPROVED,82,2026-03-23,ENT-00129
KA-BLRU-560043-000129,GST,GST-KA-BLRU-2021-000096,HUMAN_APPROVED,82,2026-05-04,ENT-00129
KA-BLRU-560043-000129,KSPCB,PCB/BLRU/CTO/2022/00057,HUMAN_APPROVED,82,2026-03-21,ENT-00129
KA-BLRU-560043-000129,UDYAM,UDYAM-KR-BLRU-2015-000062,HUMAN_APPROVED,82,2026-04-04,ENT-00129
KA-BLRU-560058-000130,GST,GST-KA-BLRU-2021-000097,HUMAN_APPROVED,77,2026-05-03,ENT-00130
KA-BLRU-560058-000130,SHOP,KAR-SHOP-BLRU-2024-000087,HUMAN_APPROVED,77,2026-04-28,ENT-00130
KA-BLRU-560058-000130,UDYAM,UDYAM-KR-BLRU-2024-000063,HUMAN_APPROVED,77,2026-04-14,ENT-00130
KA-MYS-570001-000131,KSPCB,PCB/MYS/CTO/2021/00058,AUTO_LINK,96,2026-04-29,ENT-00131
KA-MYS-570001-000131,UDYAM,UDYAM-KR-MYS-2018-000064,AUTO_LINK,96,2026-03-28,ENT-00131
KA-BLRR-562114-000132,BBMP,BBMP-TL-BENG-2020-000047,HUMAN_APPROVED,77,2026-03-30,ENT-00132
KA-BLRR-562114-000132,GST,GST-KA-BLRR-2022-000098,HUMAN_APPROVED,77,2026-04-09,ENT-00132
KA-BLRR-562114-000132,SHOP,KAR-SHOP-BLRR-2017-000088,HUMAN_APPROVED,77,2026-04-13,ENT-00132
KA-MYS-570001-000133,FACTORY,KFBIS-FAC-MYS-2025-000067,HUMAN_APPROVED,82,2026-04-21,ENT-00133
KA-MYS-570001-000133,GST,GST-KA-MYS-2019-000099,HUMAN_APPROVED,82,2026-04-24,ENT-00133
KA-MYS-570001-000133,KSPCB,PCB/MYS/CTE/2017/00059,HUMAN_APPROVED,82,2026-04-26,ENT-00133
KA-MYS-570001-000133,SHOP,KAR-SHOP-MYS-2021-000089,HUMAN_APPROVED,82,2026-04-22,ENT-00133
KA-BLRU-560043-000134,GST,GST-KA-BLRU-2017-000100,AUTO_LINK,99,2026-04-08,ENT-00134
KA-BLRU-560043-000134,LABOUR,LAB-KA-BLRU-2025-000064,AUTO_LINK,99,2026-05-03,ENT-00134
KA-BLRU-560043-000134,UDYAM,UDYAM-KR-BLRU-2023-000065,AUTO_LINK,99,2026-04-13,ENT-00134
KA-BLRR-562110-000135,FACTORY,KFBIS-FAC-BLRR-2021-000068,AUTO_LINK,94,2026-04-04,ENT-00135
KA-BLRR-562110-000135,GST,GST-KA-BLRR-2017-000101,AUTO_LINK,94,2026-04-14,ENT-00135
KA-BLRR-562110-000135,LABOUR,LAB-KA-BLRR-2018-000065,AUTO_LINK,94,2026-04-15,ENT-00135
KA-BLRR-562110-000135,SHOP,KAR-SHOP-BLRR-2020-000090,AUTO_LINK,94,2026-04-17,ENT-00135
KA-BLRU-560064-000136,BBMP,BBMP-TL-YELA-2019-000048,AUTO_LINK,99,2026-03-24,ENT-00136
KA-BLRU-560064-000136,FACTORY,KFBIS-FAC-BLRU-2017-000069,AUTO_LINK,99,2026-05-01,ENT-00136
KA-BLRU-560064-000136,GST,GST-KA-BLRU-2015-000102,AUTO_LINK,99,2026-04-16,ENT-00136
KA-BLRU-560064-000136,LABOUR,LAB-KA-BLRU-2020-000066,AUTO_LINK,99,2026-03-24,ENT-00136
KA-BLRU-560100-000137,GST,GST-KA-BLRU-2024-000103,AUTO_LINK,99,2026-03-24,ENT-00137
KA-BLRU-560100-000137,KSPCB,PCB/BLRU/CTE/2019/00060,AUTO_LINK,99,2026-03-28,ENT-00137
KA-BLRU-560100-000137,SHOP,KAR-SHOP-BLRU-2021-000091,AUTO_LINK,99,2026-04-09,ENT-00137
KA-BLRU-560100-000137,UDYAM,UDYAM-KR-BLRU-2020-000066,AUTO_LINK,99,2026-04-22,ENT-00137
KA-MYS-570001-000138,BBMP,BBMP-TL-CENT-2023-000049,HUMAN_APPROVED,77,2026-04-30,ENT-00138
KA-MYS-570001-000138,GST,GST-KA-MYS-2017-000104,HUMAN_APPROVED,77,2026-04-19,ENT-00138
KA-MYS-570001-000138,SHOP,KAR-SHOP-MYS-2022-000092,HUMAN_APPROVED,77,2026-04-15,ENT-00138
KA-BLRU-560037-000139,BBMP,BBMP-TL-MAHA-2023-000050,HUMAN_APPROVED,77,2026-03-20,ENT-00139
KA-BLRU-560037-000139,KSPCB,PCB/BLRU/CTO/2020/00061,HUMAN_APPROVED,77,2026-04-05,ENT-00139
KA-BLRU-560037-000139,SHOP,KAR-SHOP-BLRU-2019-000093,HUMAN_APPROVED,77,2026-04-17,ENT-00139
KA-BLRU-560068-000140,FACTORY,KFBIS-FAC-BLRU-2021-000070,HUMAN_APPROVED,82,2026-04-30,ENT-00140
KA-BLRU-560068-000140,KSPCB,PCB/BLRU/CTO/2022/00062,HUMAN_APPROVED,82,2026-04-11,ENT-00140
KA-BLRU-560068-000140,SHOP,KAR-SHOP-BLRU-2017-000094,HUMAN_APPROVED,82,2026-04-22,ENT-00140
KA-BLRU-560068-000140,UDYAM,UDYAM-KR-BLRU-2022-000067,HUMAN_APPROVED,82,2026-05-01,ENT-00140
KA-MYS-570001-000141,FACTORY,KFBIS-FAC-MYS-2025-000071,AUTO_LINK,99,2026-04-21,ENT-00141
KA-MYS-570001-000141,GST,GST-KA-MYS-2018-000105,AUTO_LINK,99,2026-04-02,ENT-00141
KA-MYS-570001-000141,KSPCB,PCB/MYS/CTE/2025/00063,AUTO_LINK,99,2026-04-01,ENT-00141
KA-MYS-570001-000141,LABOUR,LAB-KA-MYS-2022-000067,AUTO_LINK,99,2026-04-28,ENT-00141
KA-MYS-570001-000141,UDYAM,UDYAM-KR-MYS-2016-000068,AUTO_LINK,99,2026-03-27,ENT-00141
KA-BLRR-562157-000142,BBMP,BBMP-TL-BENG-2019-000051,HUMAN_APPROVED,72,2026-04-01,ENT-00142
KA-BLRR-562157-000142,SHOP,KAR-SHOP-BLRR-2024-000095,HUMAN_APPROVED,72,2026-04-04,ENT-00142
KA-BLRU-560078-000143,BBMP,BBMP-TL-SOUT-2024-000052,AUTO_LINK,99,2026-03-25,ENT-00143
KA-BLRU-560078-000143,FACTORY,KFBIS-FAC-BLRU-2024-000072,AUTO_LINK,99,2026-03-30,ENT-00143
KA-BLRU-560078-000143,GST,GST-KA-BLRU-2017-000106,AUTO_LINK,99,2026-04-19,ENT-00143
KA-BLRU-560078-000143,SHOP,KAR-SHOP-BLRU-2022-000096,AUTO_LINK,99,2026-03-30,ENT-00143
KA-BLRU-560064-000144,BBMP,BBMP-TL-YELA-2025-000053,AUTO_LINK,99,2026-03-23,ENT-00144
KA-BLRU-560064-000144,GST,GST-KA-BLRU-2025-000107,AUTO_LINK,99,2026-03-23,ENT-00144
KA-BLRU-560064-000144,SHOP,KAR-SHOP-BLRU-2016-000097,AUTO_LINK,99,2026-04-20,ENT-00144
KA-BLRU-560076-000145,GST,GST-KA-BLRU-2019-000108,AUTO_LINK,94,2026-04-01,ENT-00145
KA-BLRU-560076-000145,KSPCB,PCB/BLRU/CTO/2018/00064,AUTO_LINK,94,2026-03-24,ENT-00145
KA-BLRU-560076-000145,LABOUR,LAB-KA-BLRU-2017-000068,AUTO_LINK,94,2026-04-05,ENT-00145
KA-BLRU-560076-000145,SHOP,KAR-SHOP-BLRU-2022-000098,AUTO_LINK,94,2026-04-10,ENT-00145
KA-BLRU-560043-000146,FACTORY,KFBIS-FAC-BLRU-2018-000073,HUMAN_APPROVED,77,2026-05-02,ENT-00146
KA-BLRU-560043-000146,GST,GST-KA-BLRU-2025-000109,HUMAN_APPROVED,77,2026-04-21,ENT-00146
KA-BLRU-560043-000146,UDYAM,UDYAM-KR-BLRU-2016-000069,HUMAN_APPROVED,77,2026-03-25,ENT-00146
KA-MYS-570016-000147,BBMP,BBMP-TL-NORT-2019-000054,AUTO_LINK,89,2026-04-10,ENT-00147
KA-MYS-570016-000147,GST,GST-KA-MYS-2023-000110,AUTO_LINK,89,2026-04-03,ENT-00147
KA-MYS-570016-000147,LABOUR,LAB-KA-MYS-2024-000069,AUTO_LINK,89,2026-04-08,ENT-00147
KA-BLRU-560085-000148,FACTORY,KFBIS-FAC-BLRU-2022-000074,AUTO_LINK,89,2026-05-02,ENT-00148
KA-BLRU-560085-000148,GST,GST-KA-BLRU-2024-000111,AUTO_LINK,89,2026-04-08,ENT-00148
KA-BLRU-560085-000148,SHOP,KAR-SHOP-BLRU-2020-000099,AUTO_LINK,89,2026-03-29,ENT-00148
KA-BLRU-560066-000149,GST,GST-KA-BLRU-2023-000112,AUTO_LINK,99,2026-05-02,ENT-00149
KA-BLRU-560066-000149,LABOUR,LAB-KA-BLRU-2021-000070,AUTO_LINK,99,2026-04-24,ENT-00149
KA-BLRU-560066-000149,SHOP,KAR-SHOP-BLRU-2022-000100,AUTO_LINK,99,2026-04-18,ENT-00149
KA-MYS-570001-000150,GST,GST-KA-MYS-2021-000113,HUMAN_APPROVED,77,2026-04-17,ENT-00150
KA-MYS-570001-000150,KSPCB,PCB/MYS/CTO/2017/00065,HUMAN_APPROVED,77,2026-03-22,ENT-00150
KA-MYS-570001-000150,UDYAM,UDYAM-KR-MYS-2021-000070,HUMAN_APPROVED,77,2026-04-07,ENT-00150
KA-BLRR-562114-000151,FACTORY,KFBIS-FAC-BLRR-2024-000075,AUTO_LINK,99,2026-04-06,ENT-00151
KA-BLRR-562114-000151,GST,GST-KA-BLRR-2015-000114,AUTO_LINK,99,2026-04-29,ENT-00151
KA-BLRR-562114-000151,KSPCB,PCB/BLRR/CTO/2019/00066,AUTO_LINK,99,2026-04-22,ENT-00151
KA-BLRR-562114-000151,LABOUR,LAB-KA-BLRR-2025-000071,AUTO_LINK,99,2026-04-18,ENT-00151
KA-BLRR-562114-000151,UDYAM,UDYAM-KR-BLRR-2017-000071,AUTO_LINK,99,2026-04-01,ENT-00151
KA-BLRU-560066-000152,GST,GST-KA-BLRU-2016-000115,AUTO_LINK,99,2026-04-19,ENT-00152
KA-BLRU-560066-000152,KSPCB,PCB/BLRU/CTO/2025/00067,AUTO_LINK,99,2026-04-26,ENT-00152
KA-BLRU-560066-000152,LABOUR,LAB-KA-BLRU-2023-000072,AUTO_LINK,99,2026-03-31,ENT-00152
KA-BLRU-560066-000152,SHOP,KAR-SHOP-BLRU-2021-000101,AUTO_LINK,99,2026-03-25,ENT-00152
KA-BLRU-560058-000153,BBMP,BBMP-TL-DASA-2017-000055,AUTO_LINK,99,2026-03-25,ENT-00153
KA-BLRU-560058-000153,GST,GST-KA-BLRU-2016-000116,AUTO_LINK,99,2026-04-05,ENT-00153
KA-BLRU-560058-000153,LABOUR,LAB-KA-BLRU-2018-000073,AUTO_LINK,99,2026-04-24,ENT-00153
KA-BLRU-560058-000153,SHOP,KAR-SHOP-BLRU-2023-000102,AUTO_LINK,99,2026-05-03,ENT-00153
KA-BLRU-560043-000154,GST,GST-KA-BLRU-2015-000117,HUMAN_APPROVED,84,2026-03-20,ENT-00154
KA-BLRU-560043-000154,SHOP,KAR-SHOP-BLRU-2016-000103,HUMAN_APPROVED,84,2026-04-13,ENT-00154
KA-BLRR-561203-000155,FACTORY,KFBIS-FAC-BLRR-2024-000076,AUTO_LINK,99,2026-05-04,ENT-00155
KA-BLRR-561203-000155,GST,GST-KA-BLRR-2025-000118,AUTO_LINK,99,2026-03-23,ENT-00155
KA-BLRR-561203-000155,KSPCB,PCB/BLRR/CTE/2015/00068,AUTO_LINK,99,2026-05-04,ENT-00155
KA-BLRR-561203-000155,LABOUR,LAB-KA-BLRR-2017-000074,AUTO_LINK,99,2026-04-06,ENT-00155
KA-BLRU-560085-000156,GST,GST-KA-BLRU-2015-000119,AUTO_LINK,99,2026-03-30,ENT-00156
KA-BLRU-560085-000156,KSPCB,PCB/BLRU/CTE/2018/00069,AUTO_LINK,99,2026-03-25,ENT-00156
KA-BLRU-560085-000156,LABOUR,LAB-KA-BLRU-2019-000075,AUTO_LINK,99,2026-04-24,ENT-00156
KA-BLRU-560085-000156,SHOP,KAR-SHOP-BLRU-2023-000104,AUTO_LINK,99,2026-05-03,ENT-00156
KA-BLRU-560085-000156,UDYAM,UDYAM-KR-BLRU-2024-000072,AUTO_LINK,99,2026-04-28,ENT-00156
KA-BLRU-560059-000157,FACTORY,KFBIS-FAC-BLRU-2020-000077,AUTO_LINK,99,2026-03-21,ENT-00157
KA-BLRU-560059-000157,GST,GST-KA-BLRU-2018-000120,AUTO_LINK,99,2026-04-01,ENT-00157
KA-BLRU-560059-000157,KSPCB,PCB/BLRU/CTE/2025/00070,AUTO_LINK,99,2026-04-17,ENT-00157
KA-BLRU-560059-000157,SHOP,KAR-SHOP-BLRU-2015-000105,AUTO_LINK,99,2026-04-08,ENT-00157
KA-BLRU-560059-000157,UDYAM,UDYAM-KR-BLRU-2020-000073,AUTO_LINK,99,2026-04-26,ENT-00157
KA-BLRU-560068-000158,BBMP,BBMP-TL-SOUT-2021-000056,AUTO_LINK,99,2026-04-11,ENT-00158
KA-BLRU-560068-000158,FACTORY,KFBIS-FAC-BLRU-2020-000078,AUTO_LINK,99,2026-04-16,ENT-00158
KA-BLRU-560068-000158,GST,GST-KA-BLRU-2023-000121,AUTO_LINK,99,2026-04-15,ENT-00158
KA-BLRU-560068-000158,KSPCB,PCB/BLRU/CTE/2023/00071,AUTO_LINK,99,2026-04-20,ENT-00158
KA-TUM-572106-000159,FACTORY,KFBIS-FAC-TUM-2025-000079,AUTO_LINK,99,2026-03-29,ENT-00159
KA-TUM-572106-000159,GST,GST-KA-TUM-2018-000122,AUTO_LINK,99,2026-03-27,ENT-00159
KA-TUM-572106-000159,KSPCB,PCB/TUM/CTE/2025/00072,AUTO_LINK,99,2026-04-23,ENT-00159
KA-TUM-572106-000159,LABOUR,LAB-KA-TUM-2024-000076,AUTO_LINK,99,2026-03-29,ENT-00159
KA-TUM-572106-000159,UDYAM,UDYAM-KR-TUM-2021-000074,AUTO_LINK,99,2026-03-23,ENT-00159
KA-TUM-572106-000160,BBMP,BBMP-TL-TUMA-2018-000057,AUTO_LINK,87,2026-04-28,ENT-00160
KA-TUM-572106-000160,GST,GST-KA-TUM-2018-000123,AUTO_LINK,87,2026-04-19,ENT-00160
KA-TUM-572106-000160,LABOUR,LAB-KA-TUM-2020-000077,AUTO_LINK,87,2026-04-14,ENT-00160
KA-TUM-572106-000160,SHOP,KAR-SHOP-TUM-2020-000106,AUTO_LINK,87,2026-05-04,ENT-00160
KA-TUM-572106-000160,UDYAM,UDYAM-KR-TUM-2019-000075,AUTO_LINK,87,2026-04-21,ENT-00160
KA-BLRU-560064-000161,BBMP,BBMP-TL-YELA-2020-000058,AUTO_LINK,94,2026-03-23,ENT-00161
KA-BLRU-560064-000161,GST,GST-KA-BLRU-2019-000124,AUTO_LINK,94,2026-04-24,ENT-00161
KA-BLRU-560064-000161,SHOP,KAR-SHOP-BLRU-2017-000107,AUTO_LINK,94,2026-03-29,ENT-00161
KA-BLRU-560064-000161,UDYAM,UDYAM-KR-BLRU-2016-000076,AUTO_LINK,94,2026-04-23,ENT-00161
KA-BLRU-560037-000162,GST,GST-KA-BLRU-2018-000125,AUTO_LINK,99,2026-04-02,ENT-00162
KA-BLRU-560037-000162,KSPCB,PCB/BLRU/CTO/2020/00073,AUTO_LINK,99,2026-03-23,ENT-00162
KA-BLRU-560037-000162,LABOUR,LAB-KA-BLRU-2015-000078,AUTO_LINK,99,2026-04-05,ENT-00162
KA-BLRU-560037-000162,SHOP,KAR-SHOP-BLRU-2025-000108,AUTO_LINK,99,2026-04-29,ENT-00162
KA-BLRU-560037-000162,UDYAM,UDYAM-KR-BLRU-2025-000077,AUTO_LINK,99,2026-05-03,ENT-00162
KA-BLRR-562114-000163,BBMP,BBMP-TL-BENG-2023-000059,AUTO_LINK,99,2026-03-24,ENT-00163
KA-BLRR-562114-000163,GST,GST-KA-BLRR-2020-000126,AUTO_LINK,99,2026-04-17,ENT-00163
KA-BLRR-562114-000163,SHOP,KAR-SHOP-BLRR-2020-000109,AUTO_LINK,99,2026-04-02,ENT-00163
KA-BLRR-562114-000163,UDYAM,UDYAM-KR-BLRR-2017-000078,AUTO_LINK,99,2026-04-19,ENT-00163
KA-BLRU-560058-000164,BBMP,BBMP-TL-DASA-2016-000060,AUTO_LINK,94,2026-03-20,ENT-00164
KA-BLRU-560058-000164,FACTORY,KFBIS-FAC-BLRU-2022-000080,AUTO_LINK,94,2026-04-24,ENT-00164
KA-BLRU-560058-000164,GST,GST-KA-BLRU-2018-000127,AUTO_LINK,94,2026-04-20,ENT-00164
KA-BLRU-560058-000164,SHOP,KAR-SHOP-BLRU-2022-000110,AUTO_LINK,94,2026-04-02,ENT-00164
KA-BLRR-562110-000165,GST,GST-KA-BLRR-2015-000128,AUTO_LINK,89,2026-05-04,ENT-00165
KA-BLRR-562110-000165,SHOP,KAR-SHOP-BLRR-2015-000111,AUTO_LINK,89,2026-03-28,ENT-00165
KA-BLRR-562110-000165,UDYAM,UDYAM-KR-BLRR-2023-000079,AUTO_LINK,89,2026-03-25,ENT-00165
KA-BLRU-560001-000166,BBMP,BBMP-TL-EAST-2019-000061,AUTO_LINK,99,2026-03-31,ENT-00166
KA-BLRU-560001-000166,KSPCB,PCB/BLRU/CTE/2023/00074,AUTO_LINK,99,2026-04-05,ENT-00166
KA-BLRU-560001-000166,LABOUR,LAB-KA-BLRU-2023-000079,AUTO_LINK,99,2026-04-21,ENT-00166
KA-BLRU-560001-000166,SHOP,KAR-SHOP-BLRU-2025-000112,AUTO_LINK,99,2026-04-24,ENT-00166
KA-BLRU-560001-000166,UDYAM,UDYAM-KR-BLRU-2018-000080,AUTO_LINK,99,2026-03-25,ENT-00166
KA-BLRU-560024-000167,GST,GST-KA-BLRU-2021-000129,AUTO_LINK,96,2026-04-14,ENT-00167
KA-BLRU-560024-000167,KSPCB,PCB/BLRU/CTO/2025/00075,AUTO_LINK,96,2026-04-16,ENT-00167
KA-BLRR-562110-000168,BBMP,BBMP-TL-BENG-2021-000062,AUTO_LINK,99,2026-04-28,ENT-00168
KA-BLRR-562110-000168,GST,GST-KA-BLRR-2023-000130,AUTO_LINK,99,2026-03-28,ENT-00168
KA-BLRR-562110-000168,SHOP,KAR-SHOP-BLRR-2020-000113,AUTO_LINK,99,2026-04-17,ENT-00168
KA-MYS-570001-000169,GST,GST-KA-MYS-2025-000131,AUTO_LINK,99,2026-04-05,ENT-00169
KA-MYS-570001-000169,KSPCB,PCB/MYS/CTE/2021/00076,AUTO_LINK,99,2026-03-29,ENT-00169
KA-MYS-570001-000169,UDYAM,UDYAM-KR-MYS-2021-000081,AUTO_LINK,99,2026-03-31,ENT-00169
KA-BLRU-560066-000170,BBMP,BBMP-TL-MAHA-2017-000063,AUTO_LINK,99,2026-03-28,ENT-00170
KA-BLRU-560066-000170,FACTORY,KFBIS-FAC-BLRU-2019-000081,AUTO_LINK,99,2026-04-02,ENT-00170
KA-BLRU-560066-000170,GST,GST-KA-BLRU-2022-000132,AUTO_LINK,99,2026-03-26,ENT-00170
KA-BLRU-560066-000170,KSPCB,PCB/BLRU/CTO/2023/00077,AUTO_LINK,99,2026-04-15,ENT-00170
KA-BLRU-560066-000170,LABOUR,LAB-KA-BLRU-2022-000080,AUTO_LINK,99,2026-04-09,ENT-00170
KA-BLRU-560066-000170,SHOP,KAR-SHOP-BLRU-2018-000114,AUTO_LINK,99,2026-04-15,ENT-00170
KA-TUM-572106-000171,BBMP,BBMP-TL-TUMA-2018-000064,AUTO_LINK,99,2026-04-26,ENT-00171
KA-TUM-572106-000171,FACTORY,KFBIS-FAC-TUM-2021-000082,AUTO_LINK,99,2026-03-21,ENT-00171
KA-TUM-572106-000171,GST,GST-KA-TUM-2018-000133,AUTO_LINK,99,2026-04-04,ENT-00171
KA-TUM-572106-000171,LABOUR,LAB-KA-TUM-2025-000081,AUTO_LINK,99,2026-04-24,ENT-00171
KA-TUM-572106-000171,SHOP,KAR-SHOP-TUM-2017-000115,AUTO_LINK,99,2026-04-23,ENT-00171
KA-TUM-572106-000171,UDYAM,UDYAM-KR-TUM-2021-000082,AUTO_LINK,99,2026-03-22,ENT-00171
KA-BLRU-560024-000172,GST,GST-KA-BLRU-2021-000134,AUTO_LINK,99,2026-04-16,ENT-00172
KA-BLRU-560024-000172,KSPCB,PCB/BLRU/CTE/2018/00078,AUTO_LINK,99,2026-04-20,ENT-00172
KA-BLRU-560024-000172,LABOUR,LAB-KA-BLRU-2025-000082,AUTO_LINK,99,2026-04-04,ENT-00172
KA-BLRU-560024-000172,SHOP,KAR-SHOP-BLRU-2024-000116,AUTO_LINK,99,2026-04-30,ENT-00172
KA-BLRU-560024-000173,BBMP,BBMP-TL-YELA-2015-000065,AUTO_LINK,99,2026-04-25,ENT-00173
KA-BLRU-560024-000173,FACTORY,KFBIS-FAC-BLRU-2016-000083,AUTO_LINK,99,2026-03-27,ENT-00173
KA-BLRU-560024-000173,GST,GST-KA-BLRU-2023-000135,AUTO_LINK,99,2026-03-20,ENT-00173
KA-BLRU-560024-000173,KSPCB,PCB/BLRU/CTO/2015/00079,AUTO_LINK,99,2026-05-02,ENT-00173
KA-BLRU-560024-000173,LABOUR,LAB-KA-BLRU-2017-000083,AUTO_LINK,99,2026-04-07,ENT-00173
KA-BLRU-560068-000174,BBMP,BBMP-TL-SOUT-2019-000066,AUTO_LINK,89,2026-03-27,ENT-00174
KA-BLRU-560068-000174,LABOUR,LAB-KA-BLRU-2019-000084,AUTO_LINK,89,2026-03-20,ENT-00174
KA-BLRU-560068-000174,SHOP,KAR-SHOP-BLRU-2017-000117,AUTO_LINK,89,2026-03-31,ENT-00174
KA-BLRU-560085-000175,GST,GST-KA-BLRU-2023-000136,AUTO_LINK,94,2026-04-08,ENT-00175
KA-BLRU-560085-000175,LABOUR,LAB-KA-BLRU-2025-000085,AUTO_LINK,94,2026-04-17,ENT-00175
KA-BLRU-560085-000175,SHOP,KAR-SHOP-BLRU-2018-000118,AUTO_LINK,94,2026-03-24,ENT-00175
KA-BLRU-560085-000175,UDYAM,UDYAM-KR-BLRU-2016-000083,AUTO_LINK,94,2026-04-01,ENT-00175
KA-BLRU-560102-000176,BBMP,BBMP-TL-BOMM-2024-000067,AUTO_LINK,89,2026-03-30,ENT-00176
KA-BLRU-560102-000176,GST,GST-KA-BLRU-2019-000137,AUTO_LINK,89,2026-04-02,ENT-00176
KA-BLRU-560102-000176,UDYAM,UDYAM-KR-BLRU-2018-000084,AUTO_LINK,89,2026-03-28,ENT-00176
KA-MYS-570001-000177,GST,GST-KA-MYS-2022-000138,AUTO_LINK,96,2026-04-10,ENT-00177
KA-MYS-570001-000177,SHOP,KAR-SHOP-MYS-2017-000119,AUTO_LINK,96,2026-04-24,ENT-00177
KA-MYS-570018-000178,BBMP,BBMP-TL-SOUT-2015-000068,AUTO_LINK,89,2026-04-09,ENT-00178
KA-MYS-570018-000178,GST,GST-KA-MYS-2025-000139,AUTO_LINK,89,2026-04-23,ENT-00178
KA-MYS-570018-000178,SHOP,KAR-SHOP-MYS-2018-000120,AUTO_LINK,89,2026-04-08,ENT-00178
KA-MYS-570018-000179,GST,GST-KA-MYS-2021-000140,AUTO_LINK,99,2026-03-20,ENT-00179
KA-MYS-570018-000179,KSPCB,PCB/MYS/CTO/2020/00080,AUTO_LINK,99,2026-04-17,ENT-00179
KA-MYS-570018-000179,UDYAM,UDYAM-KR-MYS-2023-000085,AUTO_LINK,99,2026-04-26,ENT-00179
